pozo,instancia,t_min,p_antes_choke,p_arbol,p_anular,p_gaslift,t_despues_choke,etiqueta
WELL-00023,WELL-00023_20181014121654,3828.0,40.66505,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3828.5,40.5749,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3829.0,40.55899,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3829.5,40.80823,,,177.3004,,transitorio
WELL-00023,WELL-00023_20181014121654,3830.0,40.71808,,,177.3077,,transitorio
WELL-00023,WELL-00023_20181014121654,3830.5,40.61581,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3831.0,40.41656,,,177.281,,transitorio
WELL-00023,WELL-00023_20181014121654,3831.5,40.68702,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3832.0,40.75217,,,177.3029,,transitorio
WELL-00023,WELL-00023_20181014121654,3832.5,40.43323,,,177.281,,transitorio
WELL-00023,WELL-00023_20181014121654,3833.0,40.71505,,,177.2907,,transitorio
WELL-00023,WELL-00023_20181014121654,3833.5,40.81959,,,177.2798,,transitorio
WELL-00023,WELL-00023_20181014121654,3834.0,40.78702,,,177.2835,,transitorio
WELL-00023,WELL-00023_20181014121654,3834.5,40.86278,,,177.2798,,transitorio
WELL-00023,WELL-00023_20181014121654,3835.0,40.51656,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3835.5,40.42262,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3836.0,40.81505,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3836.5,40.86353,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3837.0,40.73172,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3837.5,40.55065,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3838.0,40.91429,,,177.3087,,transitorio
WELL-00023,WELL-00023_20181014121654,3838.5,40.7999,,,177.2941,,transitorio
WELL-00023,WELL-00023_20181014121654,3839.0,40.58626,,,177.3126,,transitorio
WELL-00023,WELL-00023_20181014121654,3839.5,40.8749,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3840.0,40.78323,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3840.5,40.6999,,,177.3295,,transitorio
WELL-00023,WELL-00023_20181014121654,3841.0,40.6605,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3841.5,40.91656,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3842.0,40.71278,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3842.5,40.54914,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3843.0,40.75217,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3843.5,40.61808,,,177.2956,,transitorio
WELL-00023,WELL-00023_20181014121654,3844.0,40.29081,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3844.5,40.58475,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3845.0,40.74308,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3845.5,40.83399,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3846.0,40.5749,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3846.5,40.86505,,,177.3198,,transitorio
WELL-00023,WELL-00023_20181014121654,3847.0,40.79459,,,177.3222,,transitorio
WELL-00023,WELL-00023_20181014121654,3847.5,40.81505,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3848.0,40.8499,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3848.5,40.63702,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3849.0,40.57111,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3849.5,40.39384,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3850.0,40.83929,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3850.5,40.6302,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3851.0,40.82566,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3851.5,40.9749,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3852.0,40.35596,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3852.5,40.49232,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3853.0,40.8605,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3853.5,40.80293,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3854.0,40.4605,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3854.5,40.82944,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3855.0,40.79611,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3855.5,40.75823,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3856.0,40.87793,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3856.5,40.54535,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3857.0,40.63323,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3857.5,40.90899,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3858.0,40.77338,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3858.5,40.98702,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3859.0,40.57338,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3859.5,40.22262,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3860.0,40.76505,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3860.5,40.77187,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3861.0,40.63171,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3861.5,40.52793,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3862.0,40.56959,,,177.3332,,transitorio
WELL-00023,WELL-00023_20181014121654,3862.5,40.8249,,,177.3501,,transitorio
WELL-00023,WELL-00023_20181014121654,3863.0,40.78096,,,177.3465,,transitorio
WELL-00023,WELL-00023_20181014121654,3863.5,40.58626,,,177.3574,,transitorio
WELL-00023,WELL-00023_20181014121654,3864.0,40.43778,,,177.3598,,transitorio
WELL-00023,WELL-00023_20181014121654,3864.5,40.73475,,,177.355,,transitorio
WELL-00023,WELL-00023_20181014121654,3865.0,40.64232,,,177.3611,,transitorio
WELL-00023,WELL-00023_20181014121654,3865.5,40.42565,,,177.3622,,transitorio
WELL-00023,WELL-00023_20181014121654,3866.0,40.72641,,,177.3574,,transitorio
WELL-00023,WELL-00023_20181014121654,3866.5,40.72944,,,177.3865,,transitorio
WELL-00023,WELL-00023_20181014121654,3867.0,40.88172,,,177.3865,,transitorio
WELL-00023,WELL-00023_20181014121654,3867.5,41.0052,,,177.3865,,transitorio
WELL-00023,WELL-00023_20181014121654,3868.0,40.8249,,,177.3865,,transitorio
WELL-00023,WELL-00023_20181014121654,3868.5,40.48702,,,177.3865,,transitorio
WELL-00023,WELL-00023_20181014121654,3869.0,40.54232,,,177.3889,,transitorio
WELL-00023,WELL-00023_20181014121654,3869.5,40.6552,,,177.3889,,transitorio
WELL-00023,WELL-00023_20181014121654,3870.0,40.56353,,,177.4132,,transitorio
WELL-00023,WELL-00023_20181014121654,3870.5,40.79762,,,177.4083,,transitorio
WELL-00023,WELL-00023_20181014121654,3871.0,40.77793,,,177.4132,,transitorio
WELL-00023,WELL-00023_20181014121654,3871.5,40.74611,,,177.4123,,transitorio
WELL-00023,WELL-00023_20181014121654,3872.0,40.80217,,,177.4095,,transitorio
WELL-00023,WELL-00023_20181014121654,3872.5,40.29081,,,177.4067,,transitorio
WELL-00023,WELL-00023_20181014121654,3873.0,40.72187,,,177.4039,,transitorio
WELL-00023,WELL-00023_20181014121654,3873.5,40.6749,,,177.4011,,transitorio
WELL-00023,WELL-00023_20181014121654,3874.0,40.36278,,,177.4132,,transitorio
WELL-00023,WELL-00023_20181014121654,3874.5,40.78588,,,177.4132,,transitorio
WELL-00023,WELL-00023_20181014121654,3875.0,40.66126,,,177.4132,,transitorio
WELL-00023,WELL-00023_20181014121654,3875.5,40.47035,,,177.4265,,transitorio
WELL-00023,WELL-00023_20181014121654,3876.0,40.62641,,,177.4265,,transitorio
WELL-00023,WELL-00023_20181014121654,3876.5,40.60747,,,177.4265,,transitorio
WELL-00023,WELL-00023_20181014121654,3877.0,41.04459,,,177.4483,,transitorio
WELL-00023,WELL-00023_20181014121654,3877.5,40.59232,,,177.4604,,transitorio
WELL-00023,WELL-00023_20181014121654,3878.0,40.57869,,,177.4568,,transitorio
WELL-00023,WELL-00023_20181014121654,3878.5,40.50672,,,177.4532,,transitorio
WELL-00023,WELL-00023_20181014121654,3879.0,40.21656,,,177.4532,,transitorio
WELL-00023,WELL-00023_20181014121654,3879.5,40.72793,,,177.4604,,transitorio
WELL-00023,WELL-00023_20181014121654,3880.0,40.75672,,,177.4532,,transitorio
WELL-00023,WELL-00023_20181014121654,3880.5,40.5499,,,177.4532,,transitorio
WELL-00023,WELL-00023_20181014121654,3881.0,40.77944,,,177.4532,,transitorio
WELL-00023,WELL-00023_20181014121654,3881.5,40.73323,,,177.4532,,transitorio
WELL-00023,WELL-00023_20181014121654,3882.0,40.53247,,,177.4544,,transitorio
WELL-00023,WELL-00023_20181014121654,3882.5,40.79687,,,177.4665,,transitorio
WELL-00023,WELL-00023_20181014121654,3883.0,40.77187,,,177.4604,,transitorio
WELL-00023,WELL-00023_20181014121654,3883.5,40.67566,,,177.4532,,transitorio
WELL-00023,WELL-00023_20181014121654,3884.0,40.79687,,,177.4532,,transitorio
WELL-00023,WELL-00023_20181014121654,3884.5,40.95823,,,177.4532,,transitorio
WELL-00023,WELL-00023_20181014121654,3885.0,40.51278,,,177.4532,,transitorio
WELL-00023,WELL-00023_20181014121654,3885.5,40.28778,,,177.4665,,transitorio
WELL-00023,WELL-00023_20181014121654,3886.0,40.56429,,,177.4653,,transitorio
WELL-00023,WELL-00023_20181014121654,3886.5,40.66278,,,177.4532,,transitorio
WELL-00023,WELL-00023_20181014121654,3887.0,40.63172,,,177.4617,,transitorio
WELL-00023,WELL-00023_20181014121654,3887.5,40.54156,,,177.4532,,transitorio
WELL-00023,WELL-00023_20181014121654,3888.0,40.87869,,,177.4532,,transitorio
WELL-00023,WELL-00023_20181014121654,3888.5,40.69914,,,177.4592,,transitorio
WELL-00023,WELL-00023_20181014121654,3889.0,40.82869,,,177.4568,,transitorio
WELL-00023,WELL-00023_20181014121654,3889.5,40.74384,,,177.4532,,transitorio
WELL-00023,WELL-00023_20181014121654,3890.0,40.70823,,,177.4532,,transitorio
WELL-00023,WELL-00023_20181014121654,3890.5,40.84535,,,177.4532,,transitorio
WELL-00023,WELL-00023_20181014121654,3891.0,40.91656,,,177.4532,,transitorio
WELL-00023,WELL-00023_20181014121654,3891.5,41.00217,,,177.4544,,transitorio
WELL-00023,WELL-00023_20181014121654,3892.0,41.0749,,,177.4617,,transitorio
WELL-00023,WELL-00023_20181014121654,3892.5,40.73853,,,177.4623,,transitorio
WELL-00023,WELL-00023_20181014121654,3893.0,40.61959,,,177.4507,,transitorio
WELL-00023,WELL-00023_20181014121654,3893.5,40.65596,,,177.4313,,transitorio
WELL-00023,WELL-00023_20181014121654,3894.0,40.43247,,,177.4265,,transitorio
WELL-00023,WELL-00023_20181014121654,3894.5,40.63626,,,177.4265,,transitorio
WELL-00023,WELL-00023_20181014121654,3895.0,40.62717,,,177.4265,,transitorio
WELL-00023,WELL-00023_20181014121654,3895.5,40.91656,,,177.4132,,transitorio
WELL-00023,WELL-00023_20181014121654,3896.0,40.84232,,,177.4132,,transitorio
WELL-00023,WELL-00023_20181014121654,3896.5,40.77717,,,177.4132,,transitorio
WELL-00023,WELL-00023_20181014121654,3897.0,40.90823,,,177.4132,,transitorio
WELL-00023,WELL-00023_20181014121654,3897.5,40.7499,,,177.4132,,transitorio
WELL-00023,WELL-00023_20181014121654,3898.0,40.76429,,,177.4132,,transitorio
WELL-00023,WELL-00023_20181014121654,3898.5,40.87414,,,177.4132,,transitorio
WELL-00023,WELL-00023_20181014121654,3899.0,40.89384,,,177.4132,,transitorio
WELL-00023,WELL-00023_20181014121654,3899.5,39.98323,,,177.4235,,transitorio
WELL-00023,WELL-00023_20181014121654,3900.0,40.48853,,,177.4168,,transitorio
WELL-00023,WELL-00023_20181014121654,3900.5,40.8552,,,177.4324,,transitorio
WELL-00023,WELL-00023_20181014121654,3901.0,40.59156,,,177.4405,,transitorio
WELL-00023,WELL-00023_20181014121654,3901.5,40.68929,,,177.4486,,transitorio
WELL-00023,WELL-00023_20181014121654,3902.0,40.73929,,,177.4641,,transitorio
WELL-00023,WELL-00023_20181014121654,3902.5,40.52565,,,177.4544,,transitorio
WELL-00023,WELL-00023_20181014121654,3903.0,40.14535,,,177.4665,,transitorio
WELL-00023,WELL-00023_20181014121654,3903.5,40.36732,,,177.458,,transitorio
WELL-00023,WELL-00023_20181014121654,3904.0,40.88096,,,177.4532,,transitorio
WELL-00023,WELL-00023_20181014121654,3904.5,40.93626,,,177.4556,,transitorio
WELL-00023,WELL-00023_20181014121654,3905.0,40.80596,,,177.4798,,transitorio
WELL-00023,WELL-00023_20181014121654,3905.5,40.36656,,,177.4798,,transitorio
WELL-00023,WELL-00023_20181014121654,3906.0,40.2302,,,177.4798,,transitorio
WELL-00023,WELL-00023_20181014121654,3906.5,40.5999,,,177.4798,,transitorio
WELL-00023,WELL-00023_20181014121654,3907.0,40.97565,,,177.4798,,transitorio
WELL-00023,WELL-00023_20181014121654,3907.5,40.88399,,,177.4798,,transitorio
WELL-00023,WELL-00023_20181014121654,3908.0,40.8749,,,177.4798,,transitorio
WELL-00023,WELL-00023_20181014121654,3908.5,41.03398,,,177.4798,,transitorio
WELL-00023,WELL-00023_20181014121654,3909.0,40.82035,,,177.4798,,transitorio
WELL-00023,WELL-00023_20181014121654,3909.5,40.23172,,,177.4798,,transitorio
WELL-00023,WELL-00023_20181014121654,3910.0,40.48626,,,177.4871,,transitorio
WELL-00023,WELL-00023_20181014121654,3910.5,40.77793,,,177.5077,,transitorio
WELL-00023,WELL-00023_20181014121654,3911.0,40.79611,,,177.5198,,transitorio
WELL-00023,WELL-00023_20181014121654,3911.5,40.83626,,,177.5198,,transitorio
WELL-00023,WELL-00023_20181014121654,3912.0,40.59156,,,177.5198,,transitorio
WELL-00023,WELL-00023_20181014121654,3912.5,40.72565,,,177.5198,,transitorio
WELL-00023,WELL-00023_20181014121654,3913.0,40.64308,,,177.5277,,transitorio
WELL-00023,WELL-00023_20181014121654,3913.5,40.41581,,,177.5362,,transitorio
WELL-00023,WELL-00023_20181014121654,3914.0,40.64762,,,177.5453,,transitorio
WELL-00023,WELL-00023_20181014121654,3914.5,40.66126,,,177.5544,,transitorio
WELL-00023,WELL-00023_20181014121654,3915.0,40.72187,,,177.5356,,transitorio
WELL-00023,WELL-00023_20181014121654,3915.5,40.67717,,,177.5598,,transitorio
WELL-00023,WELL-00023_20181014121654,3916.0,40.67717,,,177.5526,,transitorio
WELL-00023,WELL-00023_20181014121654,3916.5,40.58399,,,177.5562,,transitorio
WELL-00023,WELL-00023_20181014121654,3917.0,40.83626,,,177.5465,,transitorio
WELL-00023,WELL-00023_20181014121654,3917.5,40.91656,,,177.5598,,transitorio
WELL-00023,WELL-00023_20181014121654,3918.0,40.65066,,,177.5465,,transitorio
WELL-00023,WELL-00023_20181014121654,3918.5,40.75823,,,177.5792,,transitorio
WELL-00023,WELL-00023_20181014121654,3919.0,40.73853,,,177.5865,,transitorio
WELL-00023,WELL-00023_20181014121654,3919.5,40.80369,,,177.5865,,transitorio
WELL-00023,WELL-00023_20181014121654,3920.0,40.7105,,,177.5865,,transitorio
WELL-00023,WELL-00023_20181014121654,3920.5,40.81581,,,177.5865,,transitorio
WELL-00023,WELL-00023_20181014121654,3921.0,40.83778,,,177.6107,,transitorio
WELL-00023,WELL-00023_20181014121654,3921.5,40.53096,,,177.6011,,transitorio
WELL-00023,WELL-00023_20181014121654,3922.0,40.53172,,,177.6132,,transitorio
WELL-00023,WELL-00023_20181014121654,3922.5,40.88929,,,177.5865,,transitorio
WELL-00023,WELL-00023_20181014121654,3923.0,40.79156,,,177.6035,,transitorio
WELL-00023,WELL-00023_20181014121654,3923.5,40.36656,,,177.6132,,transitorio
WELL-00023,WELL-00023_20181014121654,3924.0,40.70368,,,177.6143,,transitorio
WELL-00023,WELL-00023_20181014121654,3924.5,40.49156,,,177.6158,,transitorio
WELL-00023,WELL-00023_20181014121654,3925.0,40.54156,,,177.6172,,transitorio
WELL-00023,WELL-00023_20181014121654,3925.5,40.32565,,,177.6187,,transitorio
WELL-00023,WELL-00023_20181014121654,3926.0,40.21505,,,177.6202,,transitorio
WELL-00023,WELL-00023_20181014121654,3926.5,40.55596,,,177.6216,,transitorio
WELL-00023,WELL-00023_20181014121654,3927.0,40.77111,,,177.6231,,transitorio
WELL-00023,WELL-00023_20181014121654,3927.5,40.5499,,,177.6245,,transitorio
WELL-00023,WELL-00023_20181014121654,3928.0,40.76429,,,177.626,,transitorio
WELL-00023,WELL-00023_20181014121654,3928.5,40.95823,,,177.6323,,transitorio
WELL-00023,WELL-00023_20181014121654,3929.0,41.16278,,,177.6413,,transitorio
WELL-00023,WELL-00023_20181014121654,3929.5,40.87944,,,177.6504,,transitorio
WELL-00023,WELL-00023_20181014121654,3930.0,40.74081,,,177.6665,,transitorio
WELL-00023,WELL-00023_20181014121654,3930.5,40.69611,,,177.658,,transitorio
WELL-00023,WELL-00023_20181014121654,3931.0,40.75975,,,177.6665,,transitorio
WELL-00023,WELL-00023_20181014121654,3931.5,40.74156,,,177.6532,,transitorio
WELL-00023,WELL-00023_20181014121654,3932.0,40.57262,,,177.6556,,transitorio
WELL-00023,WELL-00023_20181014121654,3932.5,40.47944,,,177.6532,,transitorio
WELL-00023,WELL-00023_20181014121654,3933.0,40.49762,,,177.6665,,transitorio
WELL-00023,WELL-00023_20181014121654,3933.5,40.84081,,,177.6532,,transitorio
WELL-00023,WELL-00023_20181014121654,3934.0,40.75823,,,177.6568,,transitorio
WELL-00023,WELL-00023_20181014121654,3934.5,40.65066,,,177.6665,,transitorio
WELL-00023,WELL-00023_20181014121654,3935.0,40.5499,,,177.6556,,transitorio
WELL-00023,WELL-00023_20181014121654,3935.5,40.56202,,,177.6665,,transitorio
WELL-00023,WELL-00023_20181014121654,3936.0,40.77641,,,177.6665,,transitorio
WELL-00023,WELL-00023_20181014121654,3936.5,40.74384,,,177.6532,,transitorio
WELL-00023,WELL-00023_20181014121654,3937.0,40.52944,,,177.6544,,transitorio
WELL-00023,WELL-00023_20181014121654,3937.5,40.43096,,,177.6532,,transitorio
WELL-00023,WELL-00023_20181014121654,3938.0,40.68475,,,177.6592,,transitorio
WELL-00023,WELL-00023_20181014121654,3938.5,41.00823,,,177.6568,,transitorio
WELL-00023,WELL-00023_20181014121654,3939.0,40.88702,,,177.6665,,transitorio
WELL-00023,WELL-00023_20181014121654,3939.5,40.7249,,,177.6568,,transitorio
WELL-00023,WELL-00023_20181014121654,3940.0,40.8249,,,177.6532,,transitorio
WELL-00023,WELL-00023_20181014121654,3940.5,40.79838,,,177.6665,,transitorio
WELL-00023,WELL-00023_20181014121654,3941.0,40.28626,,,177.6665,,transitorio
WELL-00023,WELL-00023_20181014121654,3941.5,40.5999,,,177.6532,,transitorio
WELL-00023,WELL-00023_20181014121654,3942.0,40.73399,,,177.6617,,transitorio
WELL-00023,WELL-00023_20181014121654,3942.5,40.76126,,,177.6665,,transitorio
WELL-00023,WELL-00023_20181014121654,3943.0,40.82187,,,177.6774,,transitorio
WELL-00023,WELL-00023_20181014121654,3943.5,40.68323,,,177.6738,,transitorio
WELL-00023,WELL-00023_20181014121654,3944.0,40.66656,,,177.6807,,transitorio
WELL-00023,WELL-00023_20181014121654,3944.5,40.66884,,,177.6818,,transitorio
WELL-00023,WELL-00023_20181014121654,3945.0,40.79156,,,177.6829,,transitorio
WELL-00023,WELL-00023_20181014121654,3945.5,40.78247,,,177.6839,,transitorio
WELL-00023,WELL-00023_20181014121654,3946.0,40.83247,,,177.685,,transitorio
WELL-00023,WELL-00023_20181014121654,3946.5,40.5499,,,177.6861,,transitorio
WELL-00023,WELL-00023_20181014121654,3947.0,40.47262,,,177.6871,,transitorio
WELL-00023,WELL-00023_20181014121654,3947.5,40.5749,,,177.6882,,transitorio
WELL-00023,WELL-00023_20181014121654,3948.0,40.98929,,,177.6893,,transitorio
WELL-00023,WELL-00023_20181014121654,3948.5,40.88171,,,177.6904,,transitorio
WELL-00023,WELL-00023_20181014121654,3949.0,40.14762,,,177.6914,,transitorio
WELL-00023,WELL-00023_20181014121654,3949.5,40.60747,,,177.6925,,transitorio
WELL-00023,WELL-00023_20181014121654,3950.0,40.7802,,,177.6798,,transitorio
WELL-00023,WELL-00023_20181014121654,3950.5,40.7249,,,177.7256,,transitorio
WELL-00023,WELL-00023_20181014121654,3951.0,40.73702,,,177.7349,,transitorio
WELL-00023,WELL-00023_20181014121654,3951.5,40.5749,,,177.7453,,transitorio
WELL-00023,WELL-00023_20181014121654,3952.0,40.46354,,,177.7557,,transitorio
WELL-00023,WELL-00023_20181014121654,3952.5,40.73247,,,177.7465,,transitorio
WELL-00023,WELL-00023_20181014121654,3953.0,40.84611,,,177.7895,,transitorio
WELL-00023,WELL-00023_20181014121654,3953.5,40.89535,,,177.7956,,transitorio
WELL-00023,WELL-00023_20181014121654,3954.0,40.90823,,,177.8107,,transitorio
WELL-00023,WELL-00023_20181014121654,3954.5,40.79838,,,177.8245,,transitorio
WELL-00023,WELL-00023_20181014121654,3955.0,40.92717,,,177.8338,,transitorio
WELL-00023,WELL-00023_20181014121654,3955.5,40.76505,,,177.8665,,transitorio
WELL-00023,WELL-00023_20181014121654,3956.0,40.70823,,,177.8762,,transitorio
WELL-00023,WELL-00023_20181014121654,3956.5,40.89838,,,177.9053,,transitorio
WELL-00023,WELL-00023_20181014121654,3957.0,41.0302,,,177.9256,,transitorio
WELL-00023,WELL-00023_20181014121654,3957.5,40.78247,,,177.9329,,transitorio
WELL-00023,WELL-00023_20181014121654,3958.0,40.87793,,,177.9598,,transitorio
WELL-00023,WELL-00023_20181014121654,3958.5,41.06277,,,177.9881,,transitorio
